	id	name	tweet	retweets_count	location	created	followers_count	geo	hashtags	verified	retweeted
0	3084619833	KumasMommy	"RT @IndivisibleVent: 🚨HAPPENING NOW!

Republicans are trying to rush through this
⚡️LIFETIME⚡️ judicial appointment during the #COVID pande…"	0	Midwest	20-May-2020	175		[{'text': 'COVID', 'indices': [127, 133]}]	False	False
1	1209650152094490636	BrynCleat	"@barrytobebarry Water Cannon✅
Blue Indelible Dye✅ 
Smurf the bu$tards.

Not only will it be easier for us to spot &amp;… https://t.co/Wrx2VTZkQO"	0	United Celtic Nations	20-May-2020	1691		[]	False	False
2	22076866	lkofman	Cisco is a proud sponsor of The Match: Champions for Charity, teaming up with golf and NFL legends to raise money f… https://t.co/AuseYzVEMj	0	San Jose, CA	20-May-2020	268		[]	False	False
3	1166810239355801607	avelonia1	Michigan Rep. Karen Whitsett credits #hydroxychloroquine , President Trump for her recovery from #COVID-19 https://t.co/EtNwjPexbe	0		20-May-2020	234		[{'text': 'hydroxychloroquine', 'indices': [37, 56]}, {'text': 'COVID', 'indices': [97, 103]}]	False	False
4	109051409	ChrisRBrock	I find it hilarious that everyone doing Skype or Zoom interviews these days always sits in front of a bookshelf of… https://t.co/SeFzzhBVI0	0	Columbus, OH	20-May-2020	842		[]	False	False
5	1961489780	rebeccapicchi	Everywhere trying to open back up yet you STILL can’t get readily available testing. What could go wrong? 🙄 #COVID #seemslegit	0	Sacramento, CA	20-May-2020	31		[{'text': 'COVID', 'indices': [108, 114]}, {'text': 'seemslegit', 'indices': [115, 126]}]	False	False
6	146285175	kittysikes	"RT @505Nomad: #NewMexico | Lots of space. Not many people. 

It is fairly easy to maintain social distancing in the absence of commonly use…"	0	Richmond, VA. Native Texan	20-May-2020	527		[{'text': 'NewMexico', 'indices': [14, 24]}]	False	False
7	1380628428	TrutherDolly	RT @CrowRising: #VAXXED 2 (Full #Documentary 2020) https://t.co/SoCmyLGFJ8 If you're going to watch one exposé of the fraud and horror of #…	0		20-May-2020	918		[{'text': 'VAXXED', 'indices': [16, 23]}, {'text': 'Documentary', 'indices': [32, 44]}]	False	False
8	134647311	kidstogether	"Ask an Expert: What do people with disabilities face during the pandemic? | Vanderbilt News 

#KidsTogether ®️… https://t.co/x7PIP48qP4"	0		20-May-2020	251		[{'text': 'KidsTogether', 'indices': [94, 107]}]	False	False
9	2324680410	Clippers89	RT @CBSmichelegile: Wednesday OC stats. #COVID https://t.co/0c4IwJeOTe	0	Anaheim Hills, CA	20-May-2020	1381		[{'text': 'COVID', 'indices': [40, 46]}]	False	False
10	1114970489942753280	BuddJenn	RT @NicoletteGlazer: After all the #Covid-19 litigation only 324 ppl have been released by judicial orders as of last week &amp; there are  26,…	0	San Diego, CA	20-May-2020	27188		[{'text': 'Covid', 'indices': [35, 41]}]	False	False
11	896283301425623040	jbklutsemedia	#MTN Group releases 2019 integrated, sustainability and tax reports https://t.co/gTTYrG04nW #covid #mtnghana	0	Ghana	20-May-2020	1400		[{'text': 'MTN', 'indices': [0, 4]}, {'text': 'covid', 'indices': [92, 98]}, {'text': 'mtnghana', 'indices': [99, 108]}]	False	False
12	1032222434831687680	StandfieldKen	More realities we face moving forward with gatherings. Church groups especially at risk as singing increases the ri… https://t.co/NXjbUduVj0	1	Melbourne, Victoria	20-May-2020	1557		[]	False	False
13	59704231	Reikilass	RT @StellaMoris1: #COVID does not make solitary confinement acceptable. Julian has been kept in a single cell for +23h/day for over eight w…	0	Earthling	20-May-2020	2976		[{'text': 'COVID', 'indices': [18, 24]}]	False	False
14	3359161576	eggs200	This is what happens when the Government send out mixed messages.  #COVIDー19 #heatwave #COVID #COVIDIOTS https://t.co/Vaza86rwVE	0		20-May-2020	90		[{'text': 'COVIDー19', 'indices': [67, 76]}, {'text': 'heatwave', 'indices': [77, 86]}, {'text': 'COVID', 'indices': [87, 93]}, {'text': 'COVIDIOTS', 'indices': [94, 104]}]	False	False
15	127689782	dspuhr	Thousands of openings paying about $20 per hour (not yet confirmed).  #COVID #jobs #Employment #contracttracing… https://t.co/PGD4j1hZLT	1	Chicago, IL	20-May-2020	305		[{'text': 'COVID', 'indices': [70, 76]}, {'text': 'jobs', 'indices': [77, 82]}, {'text': 'Employment', 'indices': [83, 94]}, {'text': 'contracttracing', 'indices': [95, 111]}]	False	False
16	1140295447	tnabtaf	RT @NBlomberg: We published a short policy note in @ejhg_journal to explain the @ELIXIREurope response to COVID-19: bringing together data,…	0	Eugene, OR	20-May-2020	670		[]	False	False
17	105374246	CBSmichelegile	Wednesday OC stats. #COVID https://t.co/0c4IwJeOTe	2		20-May-2020	4611		[{'text': 'COVID', 'indices': [20, 26]}]	True	False
18	1308313609	bmardis1950	"RT @IndivisibleVent: @fred_guttenberg @GiffordsCourage Repubs are trying to rush through this
LIFETIME judicial appt. during the #COVID pan…"	0		20-May-2020	235		[{'text': 'COVID', 'indices': [129, 135]}]	False	False
